Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
3a24d9f2-1389-4e32-b002-d71762ef4435,3/31/1914,10/11/2006,999-82-1510,S99917187,X12173432X,Mr.,Cliff504,Considine820,,,S,white,irish,M,Malden  Massachusetts  US,748 Kuphal Rue Unit 82,Somerville,Massachusetts,Middlesex County,2138,42.42781499,-71.1104509,1750252.15,29365.65
d4182a51-2b29-430e-acae-148cfdcd295d,8/9/2006,,999-13-7345,,,,John539,Daniel959,,,,hispanic,puerto_rican,F,Fall River  Massachusetts  US,861 Nicolas Plaza Unit 80,Boston,Massachusetts,Suffolk County,2108,42.43630612,-71.04035642,316820.73,3290.64
59d21e38-10ac-4dfd-9356-1bbdf6e099a2,8/9/1998,,999-30-2917,S99961941,X25766623X,Ms.,Joetta231,Parker433,,,,white,portuguese,F,Lisbon  Estremadura  PT,678 Pagac Light Unit 54,Boston,Massachusetts,Suffolk County,2108,42.35568845,-70.96484451,536711.14,3486.4
70782fc5-d99f-45bb-b5ea-a27a7524e87a,6/24/1974,,999-94-5119,S99919684,X42453778X,Mrs.,Krystina167,Hyatt152,,Wisoky380,M,white,portuguese,F,Porto  Douro Litoral  PT,1042 Wehner Stravenue Suite 80,Wilbraham,Massachusetts,Hampden County,1095,42.19653364,-72.3666597,1093366.99,6916.09
09c3b2aa-0ea0-4594-af19-23d52cf31006,9/28/1982,,999-19-3886,S99915763,X71120783X,Mr.,Ezequiel972,Rosenbaum794,,,M,white,russian,M,Novosibirsk  Novosibirsk Oblast  RU,889 Sanford Row,Springfield,Massachusetts,Hampden County,1013,42.13308473,-72.4368594,890948.79,3083.04
a1ca1c14-1798-4210-ace0-307e6fe6328f,5/6/1992,,999-65-4159,S99972897,X42522801X,Mr.,Harland508,Schinner682,,,M,white,french,M,Canton  Massachusetts  US,688 Orn Throughway Unit 60,Westford,Massachusetts,Middlesex County,,42.65799921,-71.37638834,693722.2,4076.32
54c4c004-b7e7-4230-9155-b553923b492e,10/28/1994,,999-33-2070,S99945826,X63710005X,Mr.,Edgardo196,Berge125,,,,asian,chinese,M,Chongqing  Chongqing Municipality  CN,472 Mertz Ranch Unit 39,Grafton,Massachusetts,Worcester County,,42.25346476,-71.61817577,659984.21,2645.64
0661d7d1-3453-4ef4-85e2-634eb9fda122,10/4/1966,,999-66-9878,S99993627,X28816938X,Mr.,Gordon377,Leannon79,,,M,white,portuguese,M,Monson  Massachusetts  US,240 Cassin Center Apt 88,Haverhill,Massachusetts,Essex County,1830,42.86974124,-71.06804407,1215844.07,4878.68
dd758b01-82cb-4818-85e7-a4458de2d19c,12/15/1987,,999-66-7691,S99954292,X6061451X,Mr.,Wilfred787,Sporer811,,,M,white,irish,M,Quincy  Massachusetts  US,318 Kozey Throughway Unit 30,Wilmington,Massachusetts,Middlesex County,1887,42.65993987,-71.15841518,805626.81,4094.64
48f8d86a-1cd7-4bf3-aab8-4e96d3bbce92,1/27/1994,,999-29-6275,S99956316,X53531649X,Ms.,Brittanie254,Goyette777,,,,white,english,F,Boston  Massachusetts  US,756 Stracke Row Suite 80,Billerica,Massachusetts,Middlesex County,,42.56654014,-71.16680443,592345.41,3993.8
0e1d6902-820a-4e94-b427-1ebf0a095633,7/2/1986,,999-53-2435,S99942282,X19233348X,Mr.,Ross213,Klein929,,,S,white,irish,M,Malden  Massachusetts  US,823 Larkin Fork,Northbridge,Massachusetts,Worcester County,,42.14723403,-71.65153762,102143.32,3213.88
3cf122f9-04f9-486c-95ce-30c5a99e7db5,3/31/1914,9/17/2007,999-36-9728,S99977221,X82417317X,Mr.,Jeremiah751,Rodriguez71,,,M,white,irish,M,New Bedford  Massachusetts  US,759 Jast Underpass Apt 34,Somerville,Massachusetts,Middlesex County,2138,42.4245048,-71.09326759,1499813.6,17314.65
75d6ec73-8c60-4959-965c-809dd44eb851,2/10/1986,,999-15-5238,S99963998,X24102513X,Ms.,Crista774,Parisian75,,,S,white,english,F,Boston  Massachusetts  US,418 Hartmann Glen,Rehoboth,Massachusetts,Bristol County,,41.88334246,-71.21427247,732384.54,4896.16
0c7bf29a-c665-4305-9632-e85b8cd54f69,6/1/1988,,999-17-8256,S99919316,X71219120X,Mr.,Harland508,Kihn564,,,S,white,portuguese,M,Porto  Douro Litoral  PT,611 Heidenreich Center,Boston,Massachusetts,Suffolk County,2108,42.41266923,-71.02286583,830504.57,2703.12
1d322263-fa78-40c8-a372-44081d7608a6,10/3/1992,,999-79-1953,S99953166,X24295409X,Mr.,Hoyt490,Walter473,,,,black,west_indian,M,Windsor  Massachusetts  US,441 Quigley Promenade Suite 33,Westfield,Massachusetts,Hampden County,1085,42.23245944,-72.74244739,586303.85,3388.17
02ceaf60-24ff-4dcd-9b5b-067cec7a67dc,10/27/1972,,999-51-2289,S99951780,X18021241X,Ms.,Barbara209,Delgado712,,,S,hispanic,puerto_rican,F,San Juan  Puerto Rico  PR,419 Pollich Orchard,New Bedford,Massachusetts,Bristol County,2740,41.76356494,-70.93272858,149899.68,14452.06
8e4ae427-534b-4c20-bdd8-600ac07ab1b9,7/28/1999,,999-11-7997,S99953568,X24975961X,Ms.,Gretta175,Hermiston71,,,,white,french,F,Chatham  Massachusetts  US,204 Bartell Green Suite 57,South Hadley,Massachusetts,Hampshire County,,42.33974567,-72.51122482,62510.43,4091.7
af6e0dd0-cd05-4518-b73b-abd3dd04c09c,9/24/1996,,999-69-4399,S99934334,X61402479X,Ms.,Ellis535,Anderson154,,,,black,west_indian,F,Port-au-Prince  Haiti  HT,302 Becker Hollow Unit 11,Newton,Massachusetts,Middlesex County,2458,42.38394693,-71.12353956,586372.68,3308.92
a7ca5a2f-be43-454f-93e8-11246014bffa,3/31/1914,,999-25-5000,S99916817,X20136294X,Mr.,Gordon377,Leannon79,,,M,white,irish,M,Whitman  Massachusetts  US,375 Breitenberg Alley,Somerville,Massachusetts,Middlesex County,2138,42.41272845,-71.03795627,1689671.34,12239.8
9725d4c5-1bd7-4f88-a1fd-9eeabdf6147d,8/18/1954,,999-27-8117,S99936833,X79107302X,Mrs.,Joann92,Blanda868,,Barrows492,M,white,italian,F,Pittsfield  Massachusetts  US,492 O'Hara Road,Somerville,Massachusetts,Middlesex County,2138,42.48472028,-71.07908581,1742495.2,4719.64
776cabc1-809f-423b-8bb9-f62b7bd7615b,9/25/1951,,999-38-2090,S99942403,X10763652X,Mr.,Mitch821,Kuhic920,,,S,white,french,M,Brockton  Massachusetts  US,550 Stehr Skyway,Belmont,Massachusetts,Middlesex County,2138,42.43043169,-71.07771148,25552.23,744.12
a1bf5859-43a3-4b8e-a1d1-30dc732e6423,12/6/1963,,999-71-1086,S99945952,X65191667X,Ms.,Georgetta870,Larkin917,,,S,white,italian,F,Saugus  Massachusetts  US,197 Braun Lodge Suite 2,Boston,Massachusetts,Suffolk County,2108,42.43783053,-71.05808768,49008.33,7151.15
9d8076ba-1432-486a-bcdb-34f1ffa1570e,5/28/1952,7/22/2011,999-65-4502,S99978003,X67806867X,Mrs.,Sara501,Ramírez776,,Varela93,M,hispanic,puerto_rican,F,Carolina  Puerto Rico  PR,719 Lind Vista,Salem,Massachusetts,Essex County,1907,42.51967793,-70.83871842,1520090.27,13158.68
f845503b-e1be-45fe-b4e7-bcdd073cf831,6/14/1974,,999-28-3058,S99988220,X13897533X,Mrs.,Débora815,Zambrano764,,Botello137,M,hispanic,puerto_rican,F,Ponce  Puerto Rico  PR,722 Gutkowski Trace Unit 78,Burlington,Massachusetts,Middlesex County,1730,42.56740818,-71.16441214,1058503.69,7072.65
97f07895-15b6-411c-a50d-2d6cbbba957a,12/20/1948,,999-27-3896,S99988917,X61489113X,Mrs.,Piper612,Dietrich576,,Frami345,M,white,german,F,Walpole  Massachusetts  US,284 Bergnaum Boulevard Unit 50,Westminster,Massachusetts,Worcester County,,42.63263036,-71.86455445,1402620.59,17391.44
712b874f-10a0-4144-ae73-cb356e305cd7,7/1/1987,,999-53-5183,S99982535,X65272666X,Mrs.,Farah862,Nolan344,,Franecki195,M,white,italian,F,Natick  Massachusetts  US,342 Bruen Estate,Falmouth,Massachusetts,Barnstable County,2540,41.68630357,-70.59581627,680002.56,6929.59
2424092c-906a-4a1c-bd6f-360a38c639e4,5/14/1979,,999-31-5365,S99913897,X77063316X,Mrs.,George991,Kozey370,,Hegmann834,M,white,german,F,Topsfield  Massachusetts  US,556 Barrows Terrace,Middleborough,Massachusetts,Plymouth County,,41.93994362,-70.82232634,953304.87,4072.96
55af257a-4e93-4f80-b846-dd308f5320d3,11/11/1945,,999-59-4454,S99948119,X30970200X,Mrs.,In373,Ernser583,,Lehner980,M,white,italian,F,Weymouth  Massachusetts  US,759 Bins Ville,Somerville,Massachusetts,Middlesex County,2138,42.41033131,-71.00684656,1450300.22,11898.04
262b819a-5193-404a-9787-b7f599358035,4/15/2002,,999-19-7941,S99986287,,,Abraham100,Heller342,,,,white,portuguese,M,Peabody  Massachusetts  US,834 Hansen Run,Somerville,Massachusetts,Middlesex County,2138,42.41002725,-71.07762136,421586.51,3219.76
04e1c54c-e580-48eb-b5bf-a0dee975aaa4,5/28/1952,,999-88-9645,S99939271,X65861241X,Ms.,Carla633,Barreto785,,,S,hispanic,puerto_rican,F,Ponce  Puerto Rico  PR,909 Jacobson Pathway,Salem,Massachusetts,Essex County,1907,42.56438131,-70.89496278,1373792.86,10544.7
8cc29afa-9f3b-46c4-9bd4-eeda3282ec86,7/1/1969,,999-78-3247,S99986754,X8521715X,Mrs.,Earline566,Halvorson124,,Considine820,M,white,irish,F,Boston  Massachusetts  US,449 Doyle Well Suite 31,Deerfield,Massachusetts,Franklin County,1342,42.52362007,-72.6055916,1228178.13,6804.77
f4a449a9-9976-463f-aeb1-42d84335c512,1/29/1991,,999-72-1220,S99946603,X12461935X,Mr.,Demarcus108,Kuhlman484,,,M,asian,chinese,M,Shanghai  Shanghai Municipality  CN,269 Hagenes Grove Suite 29,Webster,Massachusetts,Worcester County,1570,42.11858564,-71.76349874,5591.18,0
9dedae70-e46d-4de7-becd-dfb8eeaf27e6,8/30/1942,,999-65-3152,S99970437,X64569573X,Mr.,Alberto639,Delatorre612,,,M,hispanic,puerto_rican,M,Carolina  Puerto Rico  PR,316 Upton Hollow Unit 62,Wenham,Massachusetts,Essex County,,42.6104046,-70.79276149,1532012.16,7747.6
98bc4c6d-5bdd-46a7-9e94-301d0fee848e,11/24/1990,,999-53-3442,S99919140,X86002591X,Mr.,Vaughn909,Gulgowski816,,,M,other,arab,M,Taunton  Massachusetts  US,723 Kunze Road Suite 9,Boston,Massachusetts,Suffolk County,2108,42.42746009,-71.02154293,88594.34,3384.72
c520a7ff-20f2-4e5c-8ffe-f3989d07a5ed,6/20/1927,6/6/2016,999-28-5528,S99986677,X43984526X,Mrs.,Verónica383,Villanueva621,,Domínquez36,M,hispanic,puerto_rican,F,Caguas  Puerto Rico  PR,138 Walter Crossing Apt 6,Westfield,Massachusetts,Hampden County,1085,42.18505305,-72.6982163,1483671.89,19593.76
b2000567-7aa2-46f7-8220-a77059bc4ffc,11/17/2009,,999-69-7035,,,,Toni630,Bradtke547,,,,white,german,F,Waltham  Massachusetts  US,714 Jerde Stravenue,Somerville,Massachusetts,Middlesex County,2138,42.46398838,-71.08085639,30050,2670.68
28ea39f3-a07b-457b-b12d-e35c8bd2d1dd,10/27/1921,12/29/1985,999-46-5891,S99959086,X46314391X,Mr.,Normand813,Zemlak964,,,S,asian,chinese,M,Macau  Macao Special Administrative Region of the People's Republic of China  CN,828 Miller Way Unit 47,Worcester,Massachusetts,Worcester County,1545,42.31554653,-71.66879405,204242.9,13417.04
21a5d92e-5cae-446c-9aaf-503683385596,2/25/1928,9/17/2000,999-64-1891,S99960288,X57206925X,Mrs.,Mitsuko474,Dibbert990,,Kub800,M,white,english,F,Boston  Massachusetts  US,860 Kemmer Trail Unit 1,Medfield,Massachusetts,Norfolk County,2052,42.212652,-71.27936837,1610556.96,7843.44
30092d8b-44dd-427d-af3b-9d727000de1f,9/2/1935,5/10/2016,999-40-2932,S99948280,X36160502X,Mr.,Sean831,Schamberger479,,,M,white,french,M,Middleborough  Massachusetts  US,815 Ortiz Common Apt 99,Plymouth,Massachusetts,Plymouth County,2360,41.9898147,-70.54495571,1383777.03,8736.25
4599a7cc-05ba-48f0-a9dc-0e6457047479,2/16/1946,,999-52-5138,S99985783,X56505249X,Mrs.,Lynetta635,Metz686,,Kshlerin58,M,white,polish,F,Quincy  Massachusetts  US,538 Christiansen Branch Apt 48,Whitman,Massachusetts,Plymouth County,,42.09718309,-70.88378541,1476538.63,11582.96
0ca76f6e-f990-4405-a1b5-215dc2a8735f,2/18/1966,,999-17-2512,S99966886,X61427108X,Mrs.,Kimberly627,Hessel84,,Emard19,M,black,african,F,Boston  Massachusetts  US,507 Balistreri Mill Suite 47,Ludlow,Massachusetts,Hampden County,,42.25641115,-72.41873956,1281070.15,7594.32
7fda5c1b-2e57-4ed7-9b5d-8852e96fd3af,3/15/1991,,999-89-4811,S99934683,X35704659X,Mr.,Vance413,Corkery305,,,M,white,italian,M,Somerset  Massachusetts  US,109 Purdy Orchard,Medway,Massachusetts,Norfolk County,,42.22146718,-71.35848031,758303.49,2738.96
2f571f78-c951-4f30-8b9a-e3aeb10a9063,10/27/1921,2/8/1990,999-79-5543,S99910953,X9362452X,Mr.,Sean831,Glover433,,,M,asian,chinese,M,Macau  Macao Special Administrative Region of the People's Republic of China  CN,930 Stark Trail Unit 68,Worcester,Massachusetts,Worcester County,1545,42.33438522,-71.7826865,220721.28,6202.72
ddd3f9f8-a5d6-419c-9397-7352974f659e,2/25/1928,4/9/2018,999-25-6508,S99997016,X82984757X,Mrs.,Krysta658,Haley279,,Cassin499,M,white,english,F,Dedham  Massachusetts  US,1022 Fisher Skyway,Medfield,Massachusetts,Norfolk County,2052,42.23683261,-71.27750492,1370198.3,16902.12
2de9315e-3784-4802-944a-926bcd8febd4,2/17/1993,,999-78-7595,S99979707,X89068970X,Mr.,Adolph80,Williamson769,,,,white,american,M,Norwood  Massachusetts  US,506 Goldner Parade,Brookline,Massachusetts,Norfolk County,2215,42.35393117,-71.08037956,610834.09,3233.04
54362c17-e1ce-4b66-b129-8d9823822191,5/9/1971,,999-31-4359,S99918146,X2889123X,Mrs.,Latia151,Leffler128,,Wehner319,M,white,american,F,Uxbridge  Massachusetts  US,998 Watsica Fort,Orange,Massachusetts,Franklin County,1364,42.60735726,-72.19720849,157294.39,18081.94
046bfd2c-1d2c-412f-841a-44dacb8e4393,9/2/1935,9/18/1997,999-82-9768,S99964722,X87968343X,Mr.,Lavern240,Gusikowski974,,,M,white,french,M,West Springfield  Massachusetts  US,478 Rempel Flat,Plymouth,Massachusetts,Plymouth County,2360,41.92666929,-70.54989338,1651316.14,3782.16
08db65c5-b89a-4927-a0ed-0adeca235998,10/27/1921,1/1/1998,999-51-6081,S99968585,X81039157X,Mr.,Reginald96,Bode78,,,M,asian,chinese,M,Hong Kong  Hong Kong Special Administrative Region  CN,754 Huels Landing Unit 75,Worcester,Massachusetts,Worcester County,1545,42.38006116,-71.69771381,270154.34,6898.12
4cc1f9c1-5311-45fd-b412-cf32fca14340,7/29/1960,3/12/2016,999-83-5475,S99929497,X1234189X,Mr.,Omar359,Orn563,,,M,white,french,M,Worcester  Massachusetts  US,837 Kemmer Ferry Suite 94,Malden,Massachusetts,Middlesex County,2148,42.4402471,-71.04516582,1340981.18,4433.76
ed08ed10-e1a7-42f9-a35b-cd8cc73363da,2/25/1928,,999-29-7450,S99994354,X55858762X,Ms.,Sasha806,Torphy630,,,S,white,english,F,Medford  Massachusetts  US,308 Gislason Boulevard,Medfield,Massachusetts,Norfolk County,2052,42.19281112,-71.28529226,1547144.9,11844.22
8531f77e-98cc-45d3-8057-12a6033d7aa6,10/7/1957,11/17/2014,999-46-7797,S99947120,X44978201X,Mr.,Gerald181,Walsh511,,,M,white,french_canadian,M,Oak Bluffs  Massachusetts  US,273 Schuppe Bridge Suite 35,Saugus,Massachusetts,Essex County,1906,42.53979493,-70.94888981,19005.06,0
c08695fa-1985-4bc5-b0cb-01d613eb30ab,9/2/1935,5/2/2005,999-23-5348,S99913594,X36630871X,Mr.,Morris740,Skiles927,,,M,white,french,M,Dartmouth  Massachusetts  US,736 Bartoletti Junction,Plymouth,Massachusetts,Plymouth County,2360,41.94473046,-70.57050678,1347080.28,4632.23
e87eb716-9205-4abf-9387-fe4b11a60575,9/2/1935,8/30/1947,999-48-2008,,,,Anthony633,Klocko335,,,,white,french,M,Hopedale  Massachusetts  US,266 Lemke Esplanade Apt 31,Plymouth,Massachusetts,Plymouth County,2360,41.94492545,-70.53191179,320645.1,1483.2
86717a77-0cfe-49ad-93ac-2e413faf5e56,7/29/1960,,999-53-7312,S99960643,X75344389X,Mr.,Brady998,Ziemann98,,,M,white,french,M,West Boylston  Massachusetts  US,936 Koch Branch,Malden,Massachusetts,Middlesex County,2148,42.50606846,-71.04630756,1497389.07,5587.85
8e9d8b05-c7fd-447d-922e-7d5b5efbc0fa,10/27/1921,3/25/1995,999-26-9216,S99929452,X23449932X,Mr.,Darnell564,Wilderman619,,,S,asian,chinese,M,Beijing  Beijing Municipality  CN,106 Bruen Byway Suite 50,Worcester,Massachusetts,Worcester County,1545,42.31795633,-71.84170176,253919.5,8567.19
0979f4fe-08c5-414e-ba1c-6ccf852bcce4,8/6/1917,2/10/2013,999-43-1632,S99943022,X80464261X,Mr.,Floyd420,Jerde200,,,M,white,english,M,Lowell  Massachusetts  US,648 Walker Ranch,Boston,Massachusetts,Suffolk County,2108,42.37931378,-70.90455248,1624698.41,685250.64
cb9cd90f-77bf-4220-a97f-cde8e0e21878,10/7/1957,,999-44-8413,S99928475,X11046808X,Mr.,Ozzie259,Walker122,,,M,white,french_canadian,M,Cambridge  Massachusetts  US,880 Rohan Brook,Saugus,Massachusetts,Essex County,1906,42.54393832,-70.94112756,14434.08,0
e978a995-4b48-4c1b-8bd3-629b98b6b6b0,6/6/2000,,999-22-2941,S99952188,,Ms.,Magan944,Bergnaum523,,,,white,french,F,Norton  Massachusetts  US,329 Nader Stravenue,Pittsfield,Massachusetts,Berkshire County,1201,42.48198198,-73.20639355,65653.16,11039.57
82d47f22-92ba-48ff-b4f5-5a4b362cc476,10/2/1961,12/21/1998,999-78-9207,S99961865,X11376406X,Mr.,Chet188,Mueller846,,,S,asian,asian_indian,M,Worcester  Massachusetts  US,595 Larson Loaf Suite 18,New Bedford,Massachusetts,Bristol County,2740,41.73006647,-70.92279583,114937.04,3695.35
b3e09e1a-6149-4b8f-a045-29f135ad8884,2/4/2017,,999-13-9022,,,,Zackary401,Littel644,,,,white,irish,M,Medford  Massachusetts  US,217 Kris Burg Suite 15,West Boylston,Massachusetts,Worcester County,,42.40655358,-71.72540438,67796.22,1568.24
abe680b4-bfd1-4d67-98d1-ab3bdc78f55c,12/5/2007,,999-44-9045,,,,Ed239,Connelly992,,,,asian,asian_indian,M,Braintree  Massachusetts  US,122 Thompson Drive Apt 65,Brookline,Massachusetts,Norfolk County,2215,42.39558693,-71.08085859,256114.15,2908.16
f1c40929-b459-460c-bf7d-35969cb24a24,9/2/1935,,999-32-1139,S99971805,X13700189X,Mr.,Valentine262,Hand679,,,M,white,french,M,Dracut  Massachusetts  US,687 Pfeffer Gateway,Plymouth,Massachusetts,Plymouth County,2360,41.93007934,-70.61191972,1392669.7,11191.5
3ee122b1-5ef3-4df3-bd25-69170ad32738,10/2/1961,,999-27-8801,S99933935,X32310738X,Mr.,Markus389,Schuppe920,,,M,asian,asian_indian,M,Burlington  Massachusetts  US,1073 Schumm Corner,New Bedford,Massachusetts,Bristol County,2740,41.74266995,-70.82944531,178277.08,6653.66
70e5cad8-9d83-4760-93da-982bb1881166,2/19/2015,,999-31-8746,,,,Emma804,Hammes673,,,,white,irish,F,Falmouth  Massachusetts  US,490 Yundt Run Apt 34,Winchester,Massachusetts,Middlesex County,1890,42.5074746,-71.06674421,117906.23,1817.4
6de07d5e-09c3-49fd-be61-9546c52ffadf,12/18/1932,10/9/2011,999-95-8827,S99951810,X25605820X,Mr.,Jimmy858,Ankunding277,,,M,white,english,M,Taunton  Massachusetts  US,741 Leannon Highlands,Boston,Massachusetts,Suffolk County,2108,42.31928853,-71.09589304,1774932.99,6706.29
af26012a-339e-4bc7-873d-9cb19fe6eb56,4/18/2000,,999-48-7626,S99923937,,Ms.,Glennis930,Kuphal363,,,,white,french_canadian,F,Holyoke  Massachusetts  US,857 Wilderman Course,Gloucester,Massachusetts,Essex County,1930,42.64628244,-70.68081713,447656.84,3827.2
5aa1120b-fa96-454c-927a-42a9b25715c5,12/18/1932,2/7/1937,999-29-5363,,,,Michel472,Heaney114,,,,white,english,M,Warren  Massachusetts  US,312 Nolan Pathway Unit 0,Boston,Massachusetts,Suffolk County,2108,42.44222763,-70.97766405,106513.95,1037.4
b96a163f-b321-44a7-8995-d5c646b9f3e7,3/20/1989,,999-73-4107,S99921188,X6757900X,Mrs.,Oscar384,Douglas31,,Bauch723,M,white,scottish,F,West Bridgewater  Massachusetts  US,671 Hermann Station,Worcester,Massachusetts,Worcester County,1545,42.30082114,-71.74050819,223439.49,1824.84
b3feec6c-7e31-4970-8af6-9300ee5e7d8d,9/26/1990,,999-75-5588,S99942803,X87371194X,Mr.,Thanh759,Quitzon246,,,M,white,swedish,M,Agawam  Massachusetts  US,710 Purdy Trailer,Taunton,Massachusetts,Bristol County,2718,42.00124246,-71.07006007,595218.75,2624.72
fe739bef-5e74-4f88-ae3c-9e7f5ed183c8,2/15/1982,,999-51-7300,S99946910,X69135319X,Ms.,Rose199,Haley279,,,S,white,irish,F,Milford  Massachusetts  US,364 Vandervort Station,Medfield,Massachusetts,Norfolk County,2052,42.19000526,-71.25196406,897408.59,4908.72
53a99c3a-9f68-403b-adf0-c7cbf44f05b1,10/14/1988,,999-21-8981,S99946831,X75699979X,Mr.,Jeffrey461,Jacobson885,,,S,white,american,M,Cambridge  Massachusetts  US,270 Russel Branch,Millbury,Massachusetts,Worcester County,,42.27683989,-71.75154416,822276.13,2573.96
e3c6cb9c-5f13-4d78-bc38-d7c005346389,9/16/1957,,999-49-1190,S99934767,X57952149X,Mrs.,April374,Gerhold939,,Satterfield305,M,white,italian,F,Chicopee  Massachusetts  US,943 Kiehn Extension,Sandwich,Massachusetts,Barnstable County,2563,41.7949153,-70.39861846,1424096.39,8663.32
f5a6f60b-690a-4b6f-b2cd-308b2d281424,11/4/1998,,999-24-2468,S99989513,X25237303X,Ms.,Margaretta466,McGlynn426,,,,white,portuguese,F,Sutton  Massachusetts  US,426 Johns Approach Unit 64,Rutland,Massachusetts,Worcester County,1543,42.44121703,-71.90049368,428960.3,2582.28
3a092106-64e5-4b2f-add3-b6399e589052,6/20/1979,,999-90-6738,S99911483,X30605429X,Mr.,Johnnie679,McCullough561,,,M,white,english,M,Natick  Massachusetts  US,805 Marvin Harbor Suite 80,Westfield,Massachusetts,Hampden County,1085,42.22991588,-72.74359853,923636.08,3544.64
08c1eef0-6d1d-4a99-9706-96520cd7b394,3/14/1997,,999-30-3985,S99981126,X23937263X,Mr.,Darrick836,Raynor401,,,,white,irish,M,Uxbridge  Massachusetts  US,926 Emmerich Trailer Apt 40,Boston,Massachusetts,Suffolk County,2108,42.39400845,-70.98279731,462584.13,2680.6
2b6e4ba4-c749-40e0-bb82-87ab8fa0bb3a,12/7/2012,,999-79-2898,,,,Billie243,Wiegand701,,,,asian,chinese,M,Chongqing  Chongqing Municipality  CN,393 Abshire Pathway Apt 90,Brookline,Massachusetts,Norfolk County,2215,42.35191199,-71.07766197,173185.34,2836.48
e71b517a-3e64-489f-9eee-6f12bd022dcf,10/17/1987,,999-58-8127,S99974642,X60127756X,Mrs.,Breana975,Rogahn59,,Hansen121,M,asian,asian_indian,F,Malden  Massachusetts  US,908 Watsica Knoll,Newton,Massachusetts,Middlesex County,2458,42.42273883,-71.20635095,651468.56,4867.8
1d304a55-7178-4acf-997e-0e015f62d43a,2/19/1977,,999-57-1841,S99946797,X41799790X,Mrs.,Cherelle538,Padberg411,,Cartwright189,M,black,west_indian,F,Port-au-Prince  Haiti  HT,937 Kuvalis Mews,Reading,Massachusetts,Middlesex County,1801,42.63469701,-71.02296568,133324.76,6585.82
050a827f-d43e-4c3d-8c08-c305bfb05396,9/7/1998,,999-42-7370,S99959041,X30552785X,Ms.,Margot418,Rau926,,,,white,english,F,Somerville  Massachusetts  US,636 Bashirian Run,Boston,Massachusetts,Suffolk County,2108,42.4359958,-71.07808405,485552.3,4271.28
5cd5b8fe-eb6c-429d-92b0-dfff74ed4489,8/13/2014,,999-16-7323,,,,Ty725,Torp761,,,,white,scottish,M,North Reading  Massachusetts  US,764 Renner View,Waltham,Massachusetts,Middlesex County,2451,42.46802613,-71.16731352,130630.58,1946.56
57e0b409-3bd5-4577-9e00-a53a4efc6eef,1/1/2007,,999-66-8102,,,,Sterling124,Stanton715,,,,native,american_indian,M,Chelmsford  Massachusetts  US,1072 Glover Flat Apt 89,Chicopee,Massachusetts,Hampden County,1013,42.18178346,-72.55095595,306993.96,3289.8
2f88c354-3ca7-487a-9718-c1fd8709a7a4,10/17/1912,5/1/1989,999-41-3491,S99980633,X12304121X,Mr.,Pedro316,Rojas511,,,M,hispanic,puerto_rican,M,Carolina  Puerto Rico  PR,118 VonRueden Light Apt 86,Worcester,Massachusetts,Worcester County,1545,42.29455137,-71.67250088,2091645.49,529928.65
be378a4f-6973-4d3c-b6bf-294567a77933,12/18/1932,3/1/1998,999-78-3341,S99946885,X11183542X,Mr.,Tyron580,Tillman293,,,M,white,english,M,Holyoke  Massachusetts  US,1081 Orn Mall Suite 46,Boston,Massachusetts,Suffolk County,2108,42.41519015,-70.990056,1508128.64,5697.82
bd975e33-ad86-4316-b2d2-b0a5149a156d,9/1/2001,,999-10-3411,S99990948,,Mr.,George991,Dibbert990,,,,native,american_indian,M,Lowell  Massachusetts  US,233 Mitchell Neck,Saugus,Massachusetts,Essex County,1906,42.54140682,-71.01139618,413721.97,2862.28
7523c3fa-0f35-478e-8893-1333ecbb9899,11/25/1960,,999-96-4326,S99933268,X67119077X,Mrs.,Sharri659,Zieme486,,Auer97,M,white,american,F,Salem  Massachusetts  US,873 Smith Common,Ashland,Massachusetts,Middlesex County,,42.28010402,-71.39790068,1371450.55,6881.04
1bf1f733-d365-44b3-b69e-d59533896863,1/4/1927,7/27/1999,999-42-6030,S99915827,X51842359X,Ms.,Candice681,Daugherty69,,,S,white,french_canadian,F,Boston  Massachusetts  US,304 Kris Route Unit 97,Bourne,Massachusetts,Barnstable County,2532,41.83525349,-70.51932376,1454058.64,14989.4
e59682f7-5bbd-443f-86c6-ca971a7a5e78,8/21/1955,,999-79-2392,S99918037,X7370167X,Mrs.,Kathaleen265,Dicki44,PhD,Daniel959,M,white,german,F,Whitman  Massachusetts  US,655 Cartwright Throughway,Milton,Massachusetts,Norfolk County,2186,42.32406581,-70.98806306,1512418.63,9814.12
f539b505-71fd-4edd-ba65-ee7bc2d85c52,10/27/1921,8/4/2006,999-68-9484,S99981264,X86697173X,Mr.,Brian582,Legros616,,,M,asian,chinese,M,Beijing  Beijing Municipality  CN,895 Considine Wall Unit 8,Worcester,Massachusetts,Worcester County,1545,42.37841998,-71.76110898,366466.1,354972.99
